Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
5	4	17	17	64	83	1.672	1.043	1.802	2.556	3.444	-48	4	44	52	76	40	48	8	0.526315789	0.631578947	0.105263158
5	1	3	3	19	35	2.079	1.208	1.992	2.988	3.884	-56	-4	36	44	64	40	48	8	0.625	0.75	0.125
5	1	1	1	24	40	1.685	1.047	1.598	2.556	3.186	-56	-4	44	48	64	48	52	4	0.75	0.8125	0.0625
5	4	1	1	117	131	1.693	0.948	2.084	2.558	3.583	-56	12	28	36	56	16	24	8	0.285714286	0.428571429	0.142857143
5	1	33	33	109	124	2.061	1.108	1.905	2.797	3.673	-52	-4	36	40	60	40	44	4	0.666666667	0.733333333	0.066666667
5	2	21	1	64	74	3.01	0.843	1.676	4.023	5.662	-68	-20	20	24	40	40	44	4	1	1.1	0.1
5	1	33	1	91	109	1.938	0.905	1.506	2.519	4.114	-88	-20	32	48	72	52	68	16	0.722222222	0.944444444	0.222222222
5	2	30	27	97	116	1.676	2.212	2.071	2.73	3.313	--	24	52	48	76	28	24	-4	0.368421053	0.315789474	-0.052631579
5	4	29	29	84	104	1.614	1.257	2.236	2.756	3.891	-24	28	48	56	80	20	28	8	0.25	0.35	0.1
5	5	29	29	105	122	1.566	1.086	1.813	2.756	4.13	-36	12	40	48	68	28	36	8	0.411764706	0.529411765	0.117647059
5	2	23	1	75	87	2.623	1.58	1.427	3.605	4.504	--	-20	28	28	48	48	48	0	1	1	0
5	2	48	38	153	168	1.886	1.157	1.875	3.002	3.941	-44	4	40	36	60	36	32	-4	0.6	0.533333333	-0.066666667
5	5	20	16	44	60	2.222	1.111	2.126	3.106	4.213	-48	-4	36	36	64	40	40	0	0.625	0.625	0
5	5	24	24	71	87	1.897	1.244	1.972	2.367	3.663	-40	4	24	44	64	20	40	20	0.3125	0.625	0.3125
5	2	41	41	138	155	1.979	1.242	2.051	3.052	4.324	-40	4	40	48	68	36	44	8	0.529411765	0.647058824	0.117647059
