Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
1	1	1	1	37	96	1.626	2.1	2.537	2.564	2.986	310	480	490	510	590	10	30	20	0.016949153	0.050847458	0.033898305
1	1	1	1	96	166	1.532	2.184	2.606	2.806	3.229	410	560	600	580	700	40	20	-20	0.057142857	0.028571429	-0.028571429
1	1	1	1	166	229	1.704	2.104	2.525	2.576	3.001	290	490	510	520	630	20	30	10	0.031746032	0.047619048	0.015873016
1	1	5	2	25	116	1.097	1.995	2.165	2.165	2.661	540	740	740	800	910	0	60	60	0	0.065934066	0.065934066
1	1	6	1	37	111	1.419	1.919	2.214	2.376	2.788	360	590	630	630	740	40	40	0	0.054054054	0.054054054	0
1	1	7	1	96	159	1.453	2.036	2.44	2.454	2.781	370	550	560	550	630	10	0	-10	0.015873016	0	-0.015873016
1	1	11	1	166	235	1.526	2.201	2.3	2.785	3.183	320	530	600	600	690	70	70	0	0.101449275	0.101449275	0
1	3	1	1	51	145	1.604	2.053	2.734	2.766	3.247	310	650	720	860	940	70	210	140	0.074468085	0.223404255	0.14893617
1	3	2	2	68	120	1.353	1.467	2.046	2.172	2.47	150	360	400	440	520	40	80	40	0.076923077	0.153846154	0.076923077
1	3	14	1	54	114	1.4	1.567	1.948	2.061	2.514	220	390	480	510	600	90	120	30	0.15	0.2	0.05
1	3	14	14	114	188	1.259	1.711	2.25	2.25	2.721	430	610	610	600	740	0	-10	-10	0	-0.013513514	-0.013513514
1	3	15	2	68	113	1.314	1.469	1.724	2.058	2.451	160	270	360	350	450	90	80	-10	0.2	0.177777778	-0.022222222
1	3	17	14	114	192	1.255	1.902	2.134	2.37	2.976	490	640	710	660	780	70	20	-50	0.08974359	0.025641026	-0.064102564
1	3	19	1	145	227	1.488	1.8	2.165	2.306	2.708	270	540	670	710	820	130	170	40	0.158536585	0.207317073	0.048780488
1	5	1	1	49	131	1.621	1.996	2.359	2.455	2.768	430	650	690	700	820	40	50	10	0.048780488	0.06097561	0.012195122
1	5	2	2	28	90	1.736	1.918	2.482	2.673	3.259	130	360	420	500	620	60	140	80	0.096774194	0.225806452	0.129032258
1	5	2	2	90	148	1.612	1.95	2.243	2.402	2.812	240	410	470	470	580	60	60	0	0.103448276	0.103448276	0
1	5	3	3	19	64	1.54	1.665	2.018	2.121	2.709	110	250	300	340	450	50	90	40	0.111111111	0.2	0.088888889
1	5	12	2	32	99	1.491	1.773	2.104	2.147	2.828	260	440	500	560	670	60	120	60	0.089552239	0.179104478	0.089552239
1	5	13	1	46	119	1.399	1.825	2.148	2.373	2.802	330	480	600	620	730	120	140	20	0.164383562	0.191780822	0.02739726
1	5	13	13	119	202	1.439	2.039	2.511	2.517	3.021	540	700	710	720	830	10	20	10	0.012048193	0.024096386	0.012048193
1	5	17	13	119	211	1.363	1.941	2.357	2.53	2.873	550	740	800	800	920	60	60	0	0.065217391	0.065217391	0
1	5	18	1	131	219	1.197	1.652	2.238	2.368	2.657	460	700	760	780	880	60	80	20	0.068181818	0.090909091	0.022727273
2	1	1	1	36	162	1.54	2.171	2.587	2.579	3.312	710	1050	1090	1140	1260	40	90	50	0.031746032	0.071428571	0.03968254
2	1	1	1	162	201	1.752	1.812	2.279	2.395	2.795	40	230	280	290	390	50	60	10	0.128205128	0.153846154	0.025641026
2	1	3	3	18	84	1.293	1.561	2.087	2.322	2.758	260	450	570	600	660	120	150	30	0.181818182	0.227272727	0.045454545
2	1	11	2	19	80	1.18	1.353	2.025	2.243	2.446	290	470	550	510	610	80	40	-40	0.131147541	0.06557377	-0.06557377
2	1	12	3	18	80	1.343	1.584	2.01	2.165	2.781	260	450	500	560	620	50	110	60	0.080645161	0.177419355	0.096774194
2	1	13	1	37	165	1.374	2.006	2.594	3.305	3.867	510	820	1150	1010	1280	330	190	-140	0.2578125	0.1484375	-0.109375
2	1	13	13	172	225	1.911	2.382	2.421	2.379	3.013	220	360	350	400	530	-10	40	50	-0.018867925	0.075471698	0.094339623
2	1	20	1	162	199	1.56	1.698	2.109	2.365	2.648	60	220	300	250	370	80	30	-50	0.216216216	0.081081081	-0.135135135
2	2	1	1	86	162	1.809	2.177	2.738	2.784	3.244	370	610	620	600	760	10	-10	-20	0.013157895	-0.013157895	-0.026315789
2	2	1	1	162	217	1.739	2.011	2.438	2.573	3.127	210	370	420	480	550	50	110	60	0.090909091	0.2	0.109090909
2	2	2	2	64	135	1.517	1.629	2.045	2.602	2.917	290	470	640	610	710	170	140	-30	0.23943662	0.197183099	-0.042253521
2	2	2	2	135	213	1.469	2.141	2.448	2.605	2.823	440	610	730	690	780	120	80	-40	0.153846154	0.102564103	-0.051282051
2	2	16	2	64	141	1.281	1.69	2.302	2.342	2.479	380	610	640	700	770	30	90	60	0.038961039	0.116883117	0.077922078
2	2	17	1	86	168	1.592	1.872	2.238	2.333	2.786	300	560	640	710	820	80	150	70	0.097560976	0.182926829	0.085365854
2	2	18	2	135	205	1.448	1.519	2.025	2.329	2.539	380	590	650	670	700	60	80	20	0.085714286	0.114285714	0.028571429
2	3	1	1	7	54	1.72	2.046	2.662	2.773	3.324	150	330	400	430	470	70	100	30	0.14893617	0.212765957	0.063829787
2	3	1	1	53	126	1.758	2.353	2.839	2.939	3.156	360	610	640	680	730	30	70	40	0.04109589	0.095890411	0.054794521
2	3	1	1	127	204	1.754	2.407	2.331	2.474	2.876	480	630	690	710	770	60	80	20	0.077922078	0.103896104	0.025974026
2	3	3	3	6	60	1.348	1.593	1.909	1.953	2.509	270	390	410	450	540	20	60	40	0.037037037	0.111111111	0.074074074
2	3	9	1	7	60	1.425	1.725	2.489	2.768	2.811	210	430	500	440	530	70	10	-60	0.132075472	0.018867925	-0.113207547
2	3	10	3	6	69	1.389	1.608	1.953	2.142	2.82	180	410	480	540	630	70	130	60	0.111111111	0.206349206	0.095238095
2	3	13	1	54	130	1.526	1.674	2.117	2.565	2.839	470	650	700	700	760	50	50	0	0.065789474	0.065789474	0
2	3	17	1	126	184	1.416	1.88	2.377	2.558	2.816	280	450	480	520	580	30	70	40	0.051724138	0.120689655	0.068965517
