Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
17	4	11	1	14	39	1.553	1.308	2.093	2.14	2.68	-16	52	60	76	100	8	24	16	0.08	0.24	0.16
17	4	12	2	24	76	1.537	1.537	1.881	2.155	2.305	0	148	172	176	208	24	28	4	0.115384615	0.134615385	0.019230769
17	4	17	1	44	83	1.331	1.485	1.952	2.13	2.616	12	88	108	108	156	20	20	0	0.128205128	0.128205128	0
18	4	1	1	16	46	1.832	1.756	1.672	1.796	2.321	-12	68	88	92	120	20	24	4	0.166666667	0.2	0.033333333
20	3	1	1	13	47	1.771	1.787	2.022	2.434	2.976	12	80	88	92	136	8	12	4	0.058823529	0.088235294	0.029411765
20	3	1	1	47	97	1.588	1.639	1.863	2.036	2.824	44	144	156	164	200	12	20	8	0.06	0.1	0.04
20	3	1	1	98	179	1.37	1.631	1.545	2.066	2.705	80	216	244	256	324	28	40	12	0.086419753	0.12345679	0.037037037
20	3	2	2	19	52	1.509	1.53	2.256	2.304	3.206	4	88	92	100	132	4	12	8	0.03030303	0.090909091	0.060606061
20	3	3	3	13	47	1.768	1.943	2.742	2.742	3.331	24	92	92	108	136	0	16	16	0	0.117647059	0.117647059
20	3	9	1	13	43	1.73	1.856	2.663	2.687	3.216	20	84	88	92	120	4	8	4	0.033333333	0.066666667	0.033333333
20	3	9	9	43	114	1.557	2.115	2.501	3.015	3.591	120	196	240	248	284	44	52	8	0.154929577	0.183098592	0.028169014
20	3	11	2	18	56	1.412	1.458	2.38	2.661	3.132	8	100	112	112	152	12	12	0	0.078947368	0.078947368	0
20	3	13	1	47	107	1.388	1.772	2.289	2.737	3.071	60	152	188	180	240	36	28	-8	0.15	0.116666667	-0.033333333
20	3	13	13	107	184	1.571	1.86	2.404	2.752	3.268	64	180	248	256	308	68	76	8	0.220779221	0.246753247	0.025974026
20	3	19	1	98	170	1.443	1.699	2.403	2.816	3.187	72	176	236	228	288	60	52	-8	0.208333333	0.180555556	-0.027777778
20	3	20	13	107	174	1.5	1.441	2.336	2.557	3.142	8	148	200	220	268	52	72	20	0.194029851	0.268656716	0.074626866
20	5	1	1	19	77	1.689	1.781	2.231	2.415	2.432	36	140	176	204	232	36	64	28	0.155172414	0.275862069	0.120689655
20	5	1	1	80	126	1.475	1.468	1.967	2.252	2.567	4	104	132	152	184	28	48	20	0.152173913	0.260869565	0.108695652
20	5	1	1	127	191	1.367	1.69	2.011	2.05	2.292	112	184	196	220	256	12	36	24	0.046875	0.140625	0.09375
20	5	2	2	13	66	1.5	1.617	2.653	2.659	3.245	32	140	136	160	212	-4	20	24	-0.018867925	0.094339623	0.113207547
20	5	2	2	66	108	1.762	1.604	2.5	2.571	2.766	16	112	132	132	168	20	20	0	0.119047619	0.119047619	0
20	5	11	2	13	52	1.606	1.603	2.069	2.209	3.147	8	92	108	112	156	16	20	4	0.102564103	0.128205128	0.025641026
20	5	11	11	52	91	1.532	1.747	1.809	2.273	2.911	28	100	120	116	156	20	16	-4	0.128205128	0.102564103	-0.025641026
20	5	12	1	21	78	1.421	1.613	2.155	2.185	2.368	48	156	160	180	228	4	24	20	0.01754386	0.105263158	0.087719298
20	5	12	12	78	137	1.497	1.453	2.355	2.397	2.728	-4	140	164	188	236	24	48	24	0.101694915	0.203389831	0.101694915
20	5	16	11	52	87	1.615	1.448	1.555	1.914	2.485	-24	64	96	116	140	32	52	20	0.228571429	0.371428571	0.142857143
